300945,5
113211,4
358321,4
257436,3
337305,11
255782,4
398549,4
221162,3
222895,9
12081,9
13765,5
288853,9
142911,3
420782,4
58382,11
99061,4
41782,9
393838,9
289675,3
351999,9
270109,9
255258,2
117486,3
92310,8
35265,9
11085,4
197806,4
341232,2
14830,3
388196,10
281961,4
325122,10
89245,3
410323,11
164169,5
347719,11
67324,10
253344,10
334467,10
25153,10
138861,4
158598,12
26571,11
123711,4
276203,3
188788,4
162405,4
135183,4
406289,9
275768,9
347128,5
56079,9
76731,3
313128,10
295764,8
196840,4
317615,10
234936,11
139772,3
217604,3
70544,3
242106,11
33917,3
19017,3
29403,4
27181,10
288150,3
11434,3
388642,3
360260,10
11337,4
51785,10
394810,2
170389,9
292606,9
122069,9
54649,10
239901,2
269058,5
177017,8
118291,2
138101,3
59603,9
44239,11
381644,4
360167,3
43343,3
90223,9
404967,3
172030,8
260900,9
220486,3
22690,5
303326,9
204399,10
266888,3
286682,6
86032,10
357184,3
89569,4
131770,9
361410,12
346737,3
401911,3
286275,9
188685,3
278842,4
10061,3
152233,9
162451,3
239294,12
205445,5
164111,2
171773,2
250797,4
301732,9
146140,6
205365,3
287602,9
45797,9
372350,4
161027,2
150026,9
202129,9
183316,3
206621,9
271171,3
234340,4
334849,9
43926,9
261152,11
355945,10
326585,11
117910,9
396160,2
392985,3
401280,12
122594,3
2882,4
180637,3
122065,3
164385,8
103094,9
409483,5
205900,3
170773,9
240989,4
166861,2
250039,3
87773,2
391092,9
291572,3
250660,4
184990,11
408714,10
250779,4
62615,3
716,3
354814,10
108111,2
157133,5
84012,9
40864,5
109125,3
84792,9
419270,9
194328,8
40383,5
223012,3
202560,4
115520,4
5719,3
233600,9
6279,3
90559,10
177450,9
356520,3
348384,11
9759,10
123515,8
50953,3
280456,3
282818,4
384235,10
109549,9
397916,3
113769,9
160402,3
392993,2
397100,5
114538,3
342424,5
229158,3
242282,3
192251,9
392614,5
304128,11
126615,9
43800,4
17440,3
58781,3
225005,8
79982,3
196398,5
275928,5
376278,3
263263,3
2321,9
307884,4
81630,3
124581,8
342196,2
383628,9
345437,3
64390,10
96627,4
114163,10
411987,10
290537,4
376103,3
332230,9
134657,5
419933,9
174069,4
338141,3
325150,3
127601,9
280336,4
271894,9
247794,3
375976,4
205165,3
22651,3
339545,5
283741,3
105798,3
318928,11
313028,5
416806,2
78759,4
163768,5
288356,3
245685,3
145628,3
85544,10
312751,3
207680,3
134188,3
21916,4
12269,8
355550,8
197176,5
389301,3
57199,5
396122,6
224819,11
132335,10
241340,4
288675,10
98638,9
366320,9
150770,9
361516,3
375575,4
323422,4
42942,9
17338,9
273387,3
170928,5
29113,4
159618,10
401252,10
229997,5
116389,5
211528,3
249415,3
402625,10
420928,5
373940,4
172976,3
272424,4
131333,4
61294,10
371922,9
376750,9
318394,9
323607,9
52395,9
68509,4
154381,3
389385,3
101899,3
117056,9
20289,10
289128,9
109734,4
216377,6
284490,4
76580,3
129338,9
171440,3
325728,3
69230,3
38781,9
76604,11
343245,11
160991,4
64547,5
35240,3
150987,3
332985,3
17969,9
328549,10
318306,2
384225,4
389674,3
316342,9
100631,2
112807,3
405899,3
72700,3
262355,9
200267,10
407139,10
408860,8
70989,8
172478,9
142839,4
297426,3
389745,3
128392,9
398182,4
222787,4
14971,3
136340,9
228577,9
240771,3
60089,3
269368,9
26505,9
193327,3
49831,10
300670,3
266089,4
193822,10
275266,4
38856,5
235190,5
295615,4
143722,5
405378,9
381359,4
282703,9
91130,3
275070,9
202941,5
260611,9
122991,9
222570,4
130562,3
142140,3
339497,4
294397,5
381045,4
418144,11
10606,9
78773,12
12023,3
381299,5
43565,3
24603,11
306845,6
175017,3
146816,11
221495,9
76285,6
914,4
397429,9
66497,9
90989,11
254256,5
143433,4
263076,3
52275,3
110754,5
37525,9
175230,4
181343,3
285441,4
418170,3
214291,3
359443,4
389859,4
405021,9
247240,5
135343,3
355886,5
81334,8
408273,3
180777,8
66879,8
71839,4
243002,4
70364,9
406862,9
247653,9
103493,3
104392,3
86181,9
80199,2
15786,3
19971,2
45406,9
282269,9
249316,4
314277,4
366848,4
149823,9
220587,11
358216,4
395909,5
59355,10
301176,11
87973,10
111019,3
184656,3
252530,12
413654,2
132007,9
380406,3
184228,5
73731,3
268513,2
154023,4
216421,3
327740,2
242413,4
286990,2
196947,3
202346,10
356027,10
12889,3
275213,8
128517,3
342019,9
109697,4
50136,10
408517,8
91314,10
418485,9
405175,4
24347,9
188847,4
8827,10
37344,10
105954,9
9962,2
313764,11
195200,4
90982,10
400196,3
353821,3
331109,4
77486,3
312788,5
176241,4
303304,3
299668,8
8534,10
123461,5
15484,2
61734,10
235651,2
364221,11
362971,2
277446,9
153724,3
25673,2
49507,4
359072,5
325034,3
7215,3
236659,3
408373,9
282007,9
260768,9
265203,4
24256,4
173791,5
173814,3
317314,9
312385,3
188568,2
164328,2
263617,3
8513,8
316042,4
245230,3
263053,3
237729,10
52331,9
275127,8
420621,4
260456,3
406809,9
396488,5
337341,8
71770,9
225612,6
50182,4
85788,4
211670,2
277812,4
39641,3
305610,3
389170,3
39974,9
96295,9
17940,3
262391,9
295608,3
321851,4
291052,3
77600,8
311814,4
146774,8
20531,3
158165,9
157163,5
333926,3
235194,3
82853,10
121096,4
331250,3
365471,3
301320,4
403008,3
163555,3
339206,2
285116,9
411057,4
31313,2
200924,9
319436,4
120367,4
176281,9
119388,2
343452,3
340882,8
158644,2
90421,9
324861,4
221367,4
318568,3
131614,2
300794,8
386085,3
114816,3
55626,2
207537,3
246946,5
673,3
225579,10
406469,3
54518,9
289754,2
55966,4
205324,3
50768,11
135518,4
156475,9
87438,4
329523,3
20666,10
51,3
305788,3
262481,10
82502,3
184964,3
13799,10
351233,2
71500,3
193595,2
234282,3
62432,8
178105,9
16530,3
66696,3
139964,3
187342,2
302750,9
129124,4
150117,9
148321,3
170411,3
65434,10
165936,9
19246,2
36052,4
61161,4
118591,4
79787,3
239297,9
151017,3
144853,9
405188,11
355556,2
406249,3
235474,9
165604,8
369169,4
163229,4
406063,9
255284,9
88449,11
334955,3
317812,4
370557,5
153213,8
19510,3
149891,8
80140,3
174823,3
245772,10
146068,3
30346,6
145103,2
322800,5
14772,8
80019,3
232535,3
151163,3
337492,9
288417,2
87182,4
153117,3
100923,9
401379,9
184085,3
259043,3
256873,5
270065,9
256165,4
165611,3
19605,2
181283,8
131600,3
295052,3
399273,9
196091,2
371680,8
407777,3
213659,8
223499,3
361306,2
311508,3
313742,3
233710,3
140900,3
389354,6
305724,3
177194,3
76932,8
341922,4
137625,8
420577,8
82712,9
306917,3
173485,8
410966,4
72550,3
72778,11
394048,2
288402,4
303573,8
136065,5
402205,3
253131,4
172872,5
5133,2
110895,3
69257,9
412718,2
167610,8
119527,4
213777,9
271311,3
346811,3
125581,4
323398,3
307277,4
223126,3
363476,11
169809,9
135955,3
8381,3
344805,5
321462,3
412622,4
171468,5
132519,4
92413,10
381527,9
255414,2
290035,9
14872,2
34545,3
342602,4
304523,2
257807,3
261949,6
243918,5
251767,11
332208,3
58232,9
258327,3
322601,8
376205,9
15357,11
249050,5
7153,9
208579,3
185249,3
335848,3
147837,3
296184,3
135603,3
34907,4
233096,3
217800,3
28115,4
150370,10
234117,4
291323,4
194606,4
276030,10
422564,9
140966,4
23926,3
297246,9
248181,3
248119,9
245745,2
41116,3
411684,3
194293,5
311542,9
119028,10
110646,5
73983,3
297282,5
153669,4
315342,4
62910,3
58990,2
268638,1
289936,10
223731,3
323600,10
117617,2
271729,11
11492,9
413857,3
97415,3
403221,4
381003,3
373793,10
25579,3
155435,9
220030,10
88814,3
4683,3
212517,5
75033,3
173566,9
105306,9
153606,5
144433,4
178936,2
1480,5
13040,4
106263,9
214403,3
211197,3
136360,9
189533,4
155164,4
173488,9
287899,8
307131,3
141962,3
361016,12
246363,4
262294,2
353104,5
397808,3
380738,2
301300,3
241634,3
269589,9
297717,9
250221,4
290466,10
224213,3
415263,2
90450,3
173616,9
189985,8
349215,9
29690,8
172685,3
51751,9
288884,3
72409,9
254035,10
321580,2
213192,5
5123,2
68031,2
260325,3
169293,4
119785,8
78407,3
216925,4
209251,3
69731,10
324635,5
354263,2
195567,10
366790,8
5407,2
357095,2
292287,6
222206,8
200123,3
417870,3
332787,4
288668,3
255161,8
386957,4
160119,8
348664,11
104904,12
110835,3
335222,4
251573,4
350687,3
160509,3
109478,9
244478,3
141024,2
80536,11
265271,9
234164,2
334440,3
298692,8
417495,10
121010,4
145558,10
422218,2
407477,9
354045,9
257000,2
152470,3
215964,5
120983,3
29863,8
250132,9
286298,9
138169,4
237038,9
42953,2
96808,2
296745,2
30233,10
91145,5
136006,4
21126,10
390910,2
353344,9
40891,9
97690,3
162898,9
360042,9
175043,2
235449,4
343521,10
397803,9
355437,2
83796,3
123757,4
375714,3
303824,3
132810,9
227759,9
382268,3
27267,2
367839,5
419092,3
65061,10
34050,4
50710,9
83140,10
254507,4
291444,8
42577,3
265597,8
170028,3
339042,3
169624,5
115089,4
351941,11
33137,3
344757,4
407733,12
370042,8
191478,3
421950,4
320416,3
345798,10
9016,5
85444,3
174676,3
183673,3
198792,8
302033,6
95644,3
159051,9
63888,10
297396,3
43170,3
321781,3
313159,3
253943,8
8892,4
310435,9
403005,8
289454,3
208981,3
102599,10
121919,3
261825,10
302216,9
29475,6
387895,3
217839,4
227531,3
229854,8
360168,4
211025,11
386574,2
318473,3
312450,9
351036,3
277168,3
337625,4
238668,3
276998,3
254132,3
225319,4
394039,4
375226,3
208437,3
71825,3
195003,4
274165,10
57256,5
39360,2
17696,3
109523,3
208409,4
329179,3
340820,3
350148,8
339856,4
223926,3
408801,8
225478,3
397357,5
243620,4
379789,3
377785,3
300231,3
136291,3
248756,3
285319,3
121321,2
304672,10
96671,3
382354,3
385861,3
243148,11
394819,3
252814,3
229664,10
293567,3
117569,9
358792,9
269879,3
375293,3
214697,4
99047,3
335945,9
261133,2
33121,3
382632,9
52642,8
118606,10
189122,2
44723,2
271864,3
301526,11
53455,3
108210,9
84997,5
227505,2
255737,3
277925,2
381909,3
22912,4
329783,4
39283,3
62413,4
335560,10
63528,4
237296,3
282754,3
114431,3
33892,3
323136,4
171060,11
281434,8
207981,5
207196,3
424091,5
341165,2
54290,5
405749,3
122732,11
155377,4
9543,8
20577,11
211553,8
200527,2
324991,3
73252,10
393396,10
366650,10
277397,9
72260,4
306973,11
276814,11
249971,3
25944,4
276278,2
326413,4
383675,2
311067,8
208930,4
199793,3
413068,10
37060,11
65643,3
135819,3
85583,4
327764,5
189529,3
421120,4
350703,2
327998,9
230599,3
395898,4
104468,9
200823,9
421530,2
294312,3
32372,4
58595,2
81830,9
301935,10
13391,9
413635,11
189577,3
290738,3
393648,3
173026,2
123456,2
51430,4
397470,2
55696,9
121847,8
313356,4
79201,4
229590,3
325269,4
277929,11
380964,3
283212,4
311896,11
230979,11
280400,4
368984,3
419575,4
40088,9
250586,8
65138,4
14598,8
20464,9
172712,4
14701,11
98506,2
104178,5
347968,9
7476,3
117967,4
112334,9
53500,2
389909,4
127951,3
404143,2
17860,3
224272,2
319552,3
260422,2
63335,3
424123,4
63342,3
326000,2
205884,5
315794,5
254956,9
13554,9
339781,9
186177,3
135604,3
423772,1
324083,10
339861,2
421105,4
347351,9
352553,3
363008,10
310520,2
368574,1
207626,9
421937,8
180979,5
311413,8
225526,9
375971,9
6877,3
138770,4
279547,3
53451,3
21633,5
255903,9
193994,4
374910,3
389818,9
145927,3
140335,11
217903,2
387587,4
137745,3
239256,3
102812,9
274516,8
164091,2
269696,4
139070,2
24494,3
142762,2
393919,4
279104,4
260947,9
80624,3
381478,2
300073,3
116511,5
30505,12
388459,9
413898,3
189869,4
349088,4
331691,2
293206,9
155276,8
258211,4
405609,8
363624,9
209366,3
114762,3
368050,9
64925,3
287761,3
72936,11
48241,11
352737,9
142432,8
304982,3
318877,3
13387,4
124771,3
131941,5
31075,2
46534,3
223236,2
52261,2
276073,12
117480,9
150262,10
235862,5
420739,2
392531,9
203244,9
36831,3
212453,2
21143,11
270108,4
319018,4
122125,4
231197,3
215888,11
377330,4
52937,9
274257,10
320476,3
303657,3
2107,5
241181,4
353451,2
125475,8
264662,2
247674,9
332149,5
363023,3
390312,11
164136,2
199262,4
77861,3
64696,4
321831,3
372243,1
71992,3
311833,4
196324,5
289706,9
98344,3
396626,3
76327,2
286596,3
89322,3
392981,2
155855,11
37930,2
422067,10
215484,2
84847,2
265101,4
148107,4
234051,8
96817,9
393455,10
400682,11
400452,4
136625,8
364260,8
29659,3
83623,3
143575,4
201861,4
205228,3
393557,8
294267,9
339228,4
323427,3
3225,10
340927,4
421447,4
80517,3
329663,9
374729,3
412065,4
85459,4
218388,4
224883,3
93485,9
159821,4
370731,3
370593,4
285656,3
110522,2
338800,5
339184,3
115072,6
55444,5
339287,2
322556,8
377541,3
306657,3
251197,9
340419,3
4423,6
351692,3
319879,4
15328,4
25255,3
180072,9
170183,4
300716,3
271839,5
387082,9
395771,9
163326,4
392598,3
316234,4
38282,4
365119,3
335204,12
406989,5
147639,8
5161,3
67465,10
158367,9
54987,3
357211,3
402936,3
44712,10
258346,10
177539,4
179801,4
318355,4
399967,3
28906,9
306682,8
136626,3
414134,4
168808,2
211148,2
55313,2
105986,5
75855,8
128514,3
165617,8
82440,3
33847,9
396292,3
183872,4
150571,4
395246,3
253513,9
167500,8
263238,5
152703,3
261049,5
21841,2
189590,8
12372,11
411891,2
142384,3
49842,3
20357,3
165739,10
389185,3
39547,3
395965,3
293120,3
39963,8
171845,3
134943,5
363411,9
98623,3
198246,3
88124,10
120276,9
17829,3
308497,1
69192,3
172610,3
22978,8
392796,2
137949,2
105178,8
322806,5
387675,9
360722,3
96699,10
254870,2
185182,2
166747,11
160911,3
387646,9
372774,5
117103,9
192487,10
83976,3
285154,3
327134,5
209146,2
368666,2
83391,8
411932,2
50278,5
122282,3
347447,6
256036,3
199440,4
389584,2
154607,2
223934,2
202614,3
63646,9
299650,2
124904,2
380320,5
276707,3
8201,9
203153,3
347749,3
14159,2
182228,8
142881,4
373833,10
131358,9
24287,5
223478,2
284406,5
70610,3
100882,2
326907,8
137129,11
259278,2
21357,3
214248,10
210921,4
200751,4
19449,2
365548,4
404388,3
160774,3
63410,2
301414,9
192303,3
251870,2
395470,4
92714,4
124204,3
327301,8
151479,5
196245,8
26310,5
59358,2
327883,7
210517,1
307114,9
114197,8
368040,2
100409,11
98605,3
118114,6
304001,3
28644,3
140325,12
160699,2
130494,5
94310,3
135118,8
170208,4
142279,9
231193,2
419321,5
247811,3
144034,3
92993,2
272519,11
180555,3
31389,5
30338,8
362356,3
58473,5
167647,9
297642,11
250354,2
296755,8
139853,8
81753,2
174584,3
161559,2
173831,10
149706,9
335028,8
400865,2
63237,4
170722,8
15746,10
389643,8
195373,4
32609,3
239679,2
137141,8
99658,3
326233,4
191074,4
139568,3
214438,3
329264,4
302428,3
39734,6
194181,5
275369,5
316641,10
191136,4
124264,11
326414,11
417426,6
368043,2
314821,9
4720,5
165071,3
365072,9
409446,8
158144,9
136520,3
165367,4
411903,9
334880,2
369884,4
92554,4
415738,2
189287,2
246614,10
337276,8
189427,5
125099,2
302492,9
106341,4
342731,3
402608,10
89088,2
217057,2
364500,1
24370,9
4973,3
71701,8
327999,3
316694,9
292313,9
322912,9
280836,2
408318,5
84435,3
80527,3
421688,4
96597,3
388396,3
30788,2
419157,1
47532,11
183911,3
186864,8
213972,5
115823,3
293987,2
350667,3
376406,3
345093,9
417995,9
285089,2
326999,3
248285,4
94421,4
280818,9
52490,2
258582,2
180291,6
381323,3
68517,1
19704,11
410551,9
329031,9
355839,2
148958,3
402507,3
299538,3
24317,2
377329,3
44879,10
115088,3
213283,3
252209,9
16072,8
361585,9
345131,3
188781,9
289878,2
38016,8
233439,3
237990,6
71263,4
404354,2
92261,2
178381,5
15040,3
20436,5
209853,8
60994,8
410506,3
128333,3
124709,3
92964,12
110345,3
175765,3
214806,10
66202,3
273218,3
302476,3
47505,3
423600,11
216420,4
317485,10
219895,3
300108,3
312554,2
346081,9
222718,2
44531,4
377217,9
15091,3
249803,5
398624,12
61478,2
158074,2
234071,10
333615,3
102942,10
361463,5
199414,3
26233,3
352594,3
90691,5
373760,11
331377,2
185475,9
106716,2
266861,3
374108,8
161257,2
27950,3
110065,3
303972,8
134906,2
401028,10
332522,4
30617,3
146181,10
236179,4
324379,8
256425,3
120097,3
161630,12
193969,8
356063,9
198364,9
189225,2
113548,3
238832,3
332240,3
183639,4
408698,3
12752,3
277441,3
360174,8
361097,3
103278,2
310098,9
360858,5
408457,2
169484,2
393025,8
28526,3
263314,9
330094,5
291861,3
213757,3
415303,9
306359,3
194813,7
243490,9
288163,8
378694,8
378688,10
372093,8
340944,8
351422,2
180666,3
19034,5
395149,3
86796,3
413433,6
151106,5
346286,10
186100,2
387044,3
211234,4
11350,10
160597,6
71978,4
365900,3
147643,3
402624,4
79493,9
331821,9
268605,3
403281,5
106340,5
33513,3
200834,9
119856,4
230999,2
62301,4
294467,9
188631,2
154621,2
196491,7
398495,9
103288,10
180517,5
415906,5
238324,2
82391,2
186565,8
9457,3
418091,8
235960,4
153297,2
241701,9
343579,5
268642,2
106377,9
392404,2
28645,3
410923,4
223863,3
255769,2
67768,11
147884,3
48243,2
28882,11
111675,10
422350,4
52724,9
264722,9
343084,3
78132,8
135698,9
197393,9
266193,10
119063,3
316359,3
37088,2
131488,4
32617,11
273162,2
229220,2
84862,11
116174,9
322915,4
52146,3
33846,3
165018,2
29407,3
103573,3
340759,9
206753,3
107403,9
82503,10
42490,2
132806,2
148035,3
56052,9
188248,11
252593,3
322634,4
89357,3
380644,3
6968,4
211391,9
220239,10
48583,4
313331,2
286552,8
59807,11
289683,9
198444,3
95180,5
210327,3
104015,5
241362,9
111614,5
197141,8
2988,4
90327,11
393662,3
336741,3
334532,5
40335,9
35462,3
130798,2
85763,2
353998,1
134394,8
343621,11
356595,2
68036,8
291793,4
268185,4
91787,8
256160,3
233986,9
114206,3
370909,4
99713,3
16624,9
420996,4
183471,8
259297,5
44596,3
118414,5
363002,3
246603,4
2341,2
163042,9
200897,10
58373,10
229766,9
229812,9
21703,4
420817,3
106823,3
331485,9
231260,3
29286,2
248165,2
55554,3
59248,9
206897,3
20754,2
169478,4
409100,3
235097,2
258939,3
292008,8
366756,2
3259,4
152761,4
342048,9
196290,2
250064,2
44121,3
77957,11
329076,4
320140,8
242141,3
152338,5
355129,3
408102,4
380412,3
210076,5
271347,9
231821,8
389706,3
165966,3
366173,3
221381,5
303323,11
124436,3
74828,5
258119,4
637,10
83687,3
248730,8
390040,2
298755,2
8361,2
122001,3
211941,2
413078,3
246247,2
287282,9
203365,9
316499,5
367327,4
104744,8
213711,9
98254,11
269955,8
133375,3
156569,8
336955,8
244690,4
342413,4
8488,3
2468,2
302096,3
214544,3
5342,1
50672,3
350626,3
191663,2
338479,3
107163,9
99035,3
236233,4
279118,11
209493,5
323026,4
178874,2
390357,9
295465,8
79383,9
109923,4
195563,10
224364,2
307509,3
173849,8
328594,9
45168,3
51405,4
348856,3
104201,3
341797,5
50140,2
94699,4
297224,9
118979,10
365151,8
422799,3
263803,3
11375,5
44503,8
177303,9
182578,5
88251,2
282934,3
345435,9
295051,3
419181,6
185315,10
390975,8
302579,2
252293,1
410671,4
348079,4
130358,9
185830,2
351595,4
133184,3
133151,3
220474,3
260097,11
9395,1
304010,4
361472,8
281413,3
198228,3
421561,2
43478,3
412082,2
48095,5
48523,8
169133,11
352602,4
32237,2
129560,3
69476,3
97576,3
137337,4
267494,9
200679,2
275051,4
342759,8
211689,5
44984,5
149573,4
212741,3
80608,2
7071,5
265305,2
126163,3
231235,9
9312,2
314787,4
308922,11
393406,2
291985,8
260544,6
297323,2
86590,3
165665,3
146375,3
101003,11
106243,3
386207,8
158197,6
383168,3
354329,3
341581,10
347330,4
99519,2
262071,2
358113,3
215514,4
246314,5
41285,2
301802,3
88939,3
275892,4
331492,4
238275,4
127563,4
179725,3
24548,9
419272,2
194893,3
76724,8
342317,2
344125,2
252489,8
114259,9
71020,8
174663,2
145891,3
196058,3
83023,3
360955,3
121904,9
239045,2
126315,9
70453,4
216396,10
192133,9
391345,2
77514,3
97342,5
198169,9
155253,4
337853,9
187675,2
239091,8
401460,3
322100,8
411551,3
38481,3
50333,3
366410,2
201105,3
28910,8
383920,3
235674,8
78294,5
180226,4
253983,5
39876,2
44143,4
130734,10
148120,2
146850,4
38614,9
122256,2
196133,8
119213,4
413521,2
40931,9
103772,2
176505,3
138995,3
173973,3
1852,8
54806,3
58702,2
8691,2
191925,1
68782,3
229405,4
289767,4
355535,3
17558,8
108856,9
300645,2
202994,2
288770,8
367846,4
423799,5
412681,3
267340,2
22600,8
106462,2
37664,2
94416,9
378781,3
114370,3
90438,7
214995,4
39077,3
88719,9
314205,11
133548,3
76197,3
164432,5
347853,9
374839,2
394782,3
124382,8
325217,5
264492,5
175938,3
335744,8
99488,3
380635,3
125047,3
405190,4
245605,9
191691,9
44217,4
148493,3
141281,2
74862,5
340852,3
120393,3
168929,9
203421,3
372171,10
171430,3
209461,9
269012,3
380365,2
389817,2
354093,3
183376,3
342189,10
172843,3
106258,2
123944,8
29654,2
284317,3
344472,2
386503,10
344523,11
135504,3
119329,5
283161,5
125884,5
394965,2
297164,2
395086,9
123338,3
261807,2
175555,5
76068,4
78836,2
366949,9
187857,3
408878,11
263853,2
234511,9
121848,3
278062,4
118753,3
179101,4
21871,3
135790,3
228700,2
87821,4
265431,3
340782,4
404534,3
11686,8
332197,3
252520,1
83475,9
32004,9
330317,3
92726,3
399727,3
211352,2
48692,5
73118,3
292721,8
412690,10
191572,10
373279,3
390527,9
39071,4
205204,8
2807,4
1251,3
332222,4
278729,10
95724,9
189733,2
309522,4
312715,2
373256,2
280969,2
376082,3
293960,4
342933,6
115227,3
152737,8
185445,3
226535,2
60841,5
186963,4
180222,8
43917,8
250510,2
179808,5
159457,3
82213,3
222043,4
319735,3
46969,3
384991,2
326279,4
189190,3
277401,3
405953,5
343401,2
405428,2
92569,9
181470,4
290664,11
145509,3
295693,10
50770,4
158622,2
172596,3
163601,3
191621,2
256799,4
60216,3
408051,3
341113,3
342580,5
324706,2
249263,3
361308,2
309481,3
377242,8
413153,4
56327,3
103491,2
154807,2
284274,3
136707,3
186107,2
25392,9
423640,8
118928,5
406351,4
117600,3
297721,11
14497,9
21533,8
114037,4
9766,2
386486,3
75647,3
357711,1
319072,3
248286,3
115029,3
77121,3
348875,2
148831,3
347176,3
264569,4
363189,3
339904,9
349489,3
19700,2
163763,8
58345,2
413203,4
386593,3
243225,3
6712,9
81953,4
301701,2
344702,3
296393,8
128124,4
90627,8
382758,4
245847,2
89879,3
91253,3
205252,6
222699,2
387701,2
177703,8
25136,10
284446,9
351217,9
120604,2
329384,3
275261,9
153711,4
28648,5
169927,2
360531,9
375738,2
335762,5
129030,3
373960,4
286826,8
291319,5
354175,6
388614,11
59560,9
309468,4
96523,10
195969,10
173465,5
268231,2
41919,3
250993,8
231810,8
75883,2
116453,2
75848,10
282516,2
182278,2
167996,3
253613,8
223133,4
356839,6
410502,2
297445,8
394518,10
8402,8
309299,8
234513,6
356261,2
324025,10
214989,3
104755,10
21809,2
342724,3
399042,4
41026,10
301555,3
47135,2
332201,8
112957,4
379564,2
219691,4
58720,3
370167,2
71447,9
179871,4
311521,4
345216,3
12840,5
357262,3
142397,3
190635,2
96637,9
302587,3
101792,3
38126,8
418179,3
341245,2
251961,3
52758,3
217571,2
208031,5
386276,8
300014,2
270414,2
122268,1
336314,4
258629,9
189669,2
266375,3
182559,9
187128,9
170741,5
84365,9
195159,5
49341,8
42332,2
421769,5
70255,3
346936,2
17397,4
413082,4
146852,5
76401,3
159571,2
66758,2
182635,4
7104,3
1653,9
160309,2
121714,6
326549,6
364940,2
128801,10
254504,3
119030,3
5986,2
99321,3
35560,4
163874,3
251107,9
376677,3
174721,2
17581,3
357983,9
410119,4
348398,10
362808,2
380520,4
317582,4
36916,4
133079,4
93427,3
128343,8
307365,8
37233,9
190612,2
295257,2
